area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,purpose,feature_snapshot_date,is_static_auxiliary,historical_2025_use_allowed,coverage_status,operation_status,culture_inside_count,culture_buffer400_count,culture_nearby_only_count,culture_inside_diversity,culture_buffer400_diversity,culture_core_inside_count,culture_core_buffer400_count,has_observed_core_inside,has_observed_core_buffer400,operation_verified_open_count,operation_unknown_count,open_now,observed_culture_nearest_distance_m,poi_museum_inside_count,has_museum_inside,poi_museum_buffer400_count,has_museum_buffer400,poi_museum_nearby_only_count,poi_art_gallery_inside_count,has_art_gallery_inside,poi_art_gallery_buffer400_count,has_art_gallery_buffer400,poi_art_gallery_nearby_only_count,poi_performance_hall_inside_count,has_performance_hall_inside,poi_performance_hall_buffer400_count,has_performance_hall_buffer400,poi_performance_hall_nearby_only_count,poi_cinema_inside_count,has_cinema_inside,poi_cinema_buffer400_count,has_cinema_buffer400,poi_cinema_nearby_only_count,poi_cultural_center_inside_count,has_cultural_center_inside,poi_cultural_center_buffer400_count,has_cultural_center_buffer400,poi_cultural_center_nearby_only_count,poi_exhibition_space_inside_count,has_exhibition_space_inside,poi_exhibition_space_buffer400_count,has_exhibition_space_buffer400,poi_exhibition_space_nearby_only_count,poi_park_inside_count,has_park_inside,poi_park_buffer400_count,has_park_buffer400,poi_park_nearby_only_count,poi_sports_facility_inside_count,has_sports_facility_inside,poi_sports_facility_buffer400_count,has_sports_facility_buffer400,poi_sports_facility_nearby_only_count,operation_source_active_count,feature_reference_date_min,feature_reference_date_max,poi_source_count
3110013,체부동홍종문가옥,골목상권,0.6916167664670658,0.7235528942115769,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,16,16,0,6,0,15,0,1,,16,,6.79694867596229,0,0,2,1,2,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,8,1,8,0,0,1,1,1,0,0,0,0,0,0,2025-11-01,2026-09-16,3
3110015,청와대사랑채,골목상권,0.6916167664670658,0.7235528942115769,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,12,11,1,5,1,12,1,1,,12,,0.0,0,0,2,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,2025-11-01,2026-09-16,2
3110007,사직공원(한국사회과학도서관),골목상권,0.5508982035928144,0.6147704590818363,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,10,9,1,6,1,8,1,1,,9,,0.0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3,1,2,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,1,2025-11-01,2026-09-16,4
3110037,신설동역 12번,골목상권,0.9940119760479041,0.9970059880239521,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,0,0,0,,1,,219.17100759732114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2025-11-28,2025-11-28,1
3110038,경향신문사,골목상권,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,15,12,2,6,3,14,1,1,,13,,0.0,2,1,7,1,5,0,0,2,1,2,1,1,2,1,1,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2025-06-13,2026-09-16,4
3001493,동대문패션타운 관광특구,관광특구,0.9970059880239521,0.999001996007984,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,5,8,3,3,5,5,7,1,1,,6,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,0,1,1,1,1,0,2,1,3,1,1,0,0,1,1,1,0,0,0,0,0,2,2025-11-28,2026-09-16,3
3001492,명동 남대문 북창동 다동 무교동 관광특구,관광특구,0.937125748502994,0.9580838323353293,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,15,41,26,5,7,15,39,1,1,,35,,0.0,2,1,7,1,5,0,0,4,1,4,4,1,9,1,5,4,1,6,1,2,1,1,1,1,0,4,1,12,1,8,0,0,2,1,2,0,0,0,0,0,6,2025-06-13,2026-09-16,4
3130048,동평화시장,전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,3,0,4,0,1,,4,,372.75438995090684,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130047,테크노상가(엘리시움),전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,3,0,1,,2,,332.23450718005944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2025-12-15,2026-09-16,2
3130024,남대문시장(자유상가),전통시장,0.8532934131736527,0.8682634730538922,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,8,8,0,5,0,8,0,1,,5,,143.68817451463082,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2025-06-13,2026-09-16,3
3130022,숭례문수입상가(남대문시장),전통시장,0.8203592814371258,0.8293413173652695,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,390.82244774061274,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2025-06-13,1
3130035,방산종합시장(방산시장),전통시장,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,2,0,5,0,1,,5,,90.78569044119186,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130046,team204(팀204),전통시장,0.9850299401197605,0.9870259481037924,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,205.01831839522865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130042,약수시장,전통시장,0.9520958083832335,0.9580838323353293,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,239.62378683126363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130038,"평화시장(통일상가, 동화상가)",전통시장,0.9910179640718563,0.9950099800399202,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,7,6,1,3,1,7,1,1,,5,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,2,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2025-12-15,2026-09-16,2
3130036,중부시장(신중부시장),전통시장,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,73.89034316667396,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130034,필동 골목형상점가,전통시장,0.8562874251497006,0.8872255489021956,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,3,0,6,0,1,,6,,24.606551793470135,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3130033,대림상가(청계상가),전통시장,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,3,0,7,0,1,,4,,92.46054845864857,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,2025-12-15,2026-09-16,2
3130032,인현시장,전통시장,0.9491017964071856,0.9570858283433133,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,9,9,0,3,0,9,0,1,,6,,56.461102471943306,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,1,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,3,2025-12-15,2026-09-16,2
3130031,청계천공구상가,전통시장,0.9491017964071856,0.9650698602794412,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,10,10,0,5,0,9,0,1,,6,,34.37330906468466,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,1,4,0,0,0,0,0,0,0,3,1,3,0,0,1,1,1,0,0,0,0,0,4,2025-11-01,2026-09-16,4
3130025,삼익패션타운(남대문시장),전통시장,0.7994011976047904,0.813373253493014,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,3,0,5,0,1,,3,,162.99023233447159,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2025-06-13,2026-09-16,3
3130052,서울중앙시장(신중앙시장),전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,3,,222.27578495228735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3130051,동화동 골목형상점가,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,317.9656467386955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130050,청평화시장,전통시장,0.9910179640718563,0.9930139720558881,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,3,0,1,,3,,308.49867548113036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,270.71603139515037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,0,0,0,,2,,120.30247646718357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2025-06-19,2025-06-19,1
3130054,황학동주방가구거리상점가,전통시장,0.9910179640718563,0.9940119760479043,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,3,0,2,0,1,,6,,137.1483793941689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,4,1,4,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3130053,백학시장,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,3,0,2,0,1,,4,,340.7451078614851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",전통시장,0.9910179640718563,0.9950099800399202,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,4,0,7,0,1,,5,,193.34007244507671,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,2025-12-15,2026-09-16,2
3120035,퇴계로5가,발달상권,0.9700598802395209,0.9800399201596807,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,329.435537296159,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3120034,중구청(퇴계로4가),발달상권,0.9520958083832335,0.9590818363273453,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,12,12,0,4,0,12,0,1,,9,,64.90718419295348,0,0,1,1,1,0,0,0,0,0,0,0,4,1,4,0,0,3,1,3,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,3,2025-06-13,2026-09-16,3
3120039,신당역,발달상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,2,0,2,2,2,2,1,1,,2,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120038,약수역,발달상권,0.9640718562874252,0.9750499001996008,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,1,0,1,1,1,1,1,1,,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120037,동대문역사문화공원역,발달상권,0.9910179640718563,0.9950099800399202,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,7,5,2,5,2,7,1,1,,5,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2025-06-13,2026-09-16,3
3120036,장충동족발거리(남소영길),발달상권,0.9730538922155688,0.9810379241516967,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,4,3,1,3,1,4,1,1,,4,,0.0,1,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3120029,을지로2가,발달상권,0.9311377245508982,0.9451097804391217,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,15,15,0,5,0,15,0,1,,10,,70.93077270717694,0,0,1,1,1,0,0,0,0,0,0,0,4,1,4,0,0,5,1,5,0,0,1,1,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,5,2025-06-13,2026-09-16,3
3120033,을지로4가역,발달상권,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,8,6,2,3,2,8,1,1,,5,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,3,1,3,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2025-12-15,2026-09-16,2
3120032,충무로역,발달상권,0.9520958083832335,0.9590818363273453,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,17,15,1,4,2,17,1,1,,14,,0.0,0,0,2,1,2,0,0,0,0,0,0,0,7,1,7,0,0,3,1,3,0,0,0,0,0,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,3,2025-06-13,2026-09-16,3
3120031,을지로3가역,발달상권,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,5,19,14,3,6,5,18,1,1,,15,,0.0,0,0,2,1,2,0,0,0,0,0,1,1,5,1,4,2,1,4,1,2,0,0,1,1,1,2,1,6,1,4,0,0,1,1,1,0,0,0,0,0,4,2025-06-13,2026-09-16,4
3120030,중부경찰서(영화인의거리),발달상권,0.9311377245508982,0.9421157684630739,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,16,15,1,5,1,16,1,1,,12,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,7,1,7,1,1,4,1,3,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,4,2025-06-13,2026-09-16,3
3120028,명동(명동거리),발달상권,0.9221556886227545,0.9311377245508982,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,6,21,15,3,5,6,21,1,1,,16,,0.0,0,0,4,1,4,0,0,0,0,0,2,1,5,1,3,3,1,5,1,2,1,1,1,1,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,5,2025-06-13,2026-09-16,3
3120027,명동역(명동재미로),발달상권,0.8353293413173652,0.8453093812375249,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,14,12,2,5,2,14,1,1,,10,,0.0,1,1,4,1,3,0,0,0,0,0,0,0,4,1,4,0,0,4,1,4,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2025-06-13,2026-09-16,3
3120026,을지로입구역,발달상권,0.937125748502994,0.9580838323353293,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,26,24,2,7,2,24,1,1,,24,,0.0,0,0,3,1,3,0,0,2,1,2,1,1,5,1,4,0,0,2,1,2,0,0,1,1,1,1,1,11,1,10,0,0,2,1,2,0,0,0,0,0,2,2025-06-13,2026-09-16,4
3120025,롯데백화점(시청광장 지하쇼핑센터),발달상권,0.9221556886227545,0.9311377245508982,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,16,14,2,5,2,16,1,1,,12,,0.0,0,0,2,1,2,0,0,0,0,0,0,0,4,1,4,1,1,4,1,3,0,0,1,1,1,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,4,2025-06-13,2026-09-16,3
3120024,회현역,발달상권,0.7754491017964071,0.8003992015968064,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,2,0,7,0,1,,7,,135.03815927942892,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3120023,서울시청,발달상권,0.9251497005988024,0.9421157684630739,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,25,24,1,6,1,23,1,1,,23,,0.0,1,1,4,1,3,0,0,5,1,5,0,0,5,1,5,0,0,2,1,2,0,0,0,0,0,0,0,7,1,7,0,0,2,1,2,0,0,0,0,0,2,2025-06-13,2026-09-16,4
3120022,북창동(시청역_6번),발달상권,0.9221556886227545,0.9311377245508982,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,16,16,0,6,0,16,0,1,,14,,56.219641997328075,0,0,5,1,5,0,0,2,1,2,0,0,3,1,3,0,0,2,1,2,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,2025-06-13,2026-09-16,3
3120021,시청역_8번,발달상권,0.8712574850299402,0.8862275449101796,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,13,13,0,6,0,13,0,1,,12,,125.54169960063417,0,0,5,1,5,0,0,1,1,1,0,0,2,1,2,0,0,1,1,1,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,1,2025-06-13,2026-09-16,3
3120020,시청역_1번,발달상권,0.8712574850299402,0.8862275449101796,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,12,12,0,5,0,12,0,1,,12,,71.01727357813351,0,0,5,1,5,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3120019,경찰청앞교차로,발달상권,0.7964071856287425,0.8193612774451098,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,13,13,0,5,0,13,0,1,,11,,94.92996382040397,0,0,7,1,7,0,0,1,1,1,0,0,2,1,2,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2025-06-13,2026-09-16,3
3120018,중림동,발달상권,0.8293413173652695,0.8323353293413174,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,8,8,0,5,0,7,0,1,,7,,8.30173317665209,0,0,3,1,3,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025-06-13,2026-09-16,4
3120043,서울역,발달상권,0.8532934131736527,0.8672654690618762,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,5,1,7,1,1,,7,,0.0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,1,2025-06-13,2026-09-16,4
3110591,충정로역 6번,골목상권,0.6497005988023952,0.6886227544910181,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,3,,111.5569156663356,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025-06-13,2026-09-16,3
3110052,장충초등학교,골목상권,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,206.22610867332835,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3110051,한양공고앞 교차로,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,3,0,4,0,1,,3,,214.5840842167714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2025-12-15,2026-09-16,2
3110050,약수역 7번,골목상권,0.9520958083832335,0.9580838323353293,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,319.06021942127416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110056,신당역 3번,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,1,0,0,0,0,,6,,162.00823118165448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,2025-06-19,2025-06-19,1
3110055,황학동벼룩시장,골목상권,0.9970059880239521,0.999001996007984,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,0,0,0,,1,,246.3262056893633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2025-11-28,2025-11-28,1
3110054,청구역 3번,골목상권,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,10.47395331228094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110053,청구역 1번,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,316.7198277564707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110049,장충단 고개,골목상권,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,2,,49.237784278750354,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-13,2026-09-16,2
3110048,장충동주민센터,골목상권,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,3,0,4,0,1,,3,,34.779166081537184,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2025-06-13,2026-09-16,3
3110047,다산성곽길,골목상권,0.9520958083832335,0.9580838323353293,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,3,0,1,,2,,217.59325314293878,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2025-06-13,2026-09-16,3
