area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,study_public_inside_count,poi_public_library_inside_count,poi_reading_room_inside_count,poi_university_learning_facility_inside_count,poi_youth_space_inside_count,study_public_buffer400_count,poi_public_library_buffer400_count,poi_reading_room_buffer400_count,poi_university_learning_facility_buffer400_count,poi_youth_space_buffer400_count,study_public_nearby_only_count,feature_snapshot_date,reachability_rule,source_scope
3110105,금동어린이공원,골목상권,0.9610778443113772,0.9700598802395209,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110106,금북초등학교,골목상권,0.9910179640718563,0.9960079840319361,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110107,금호사거리,골목상권,0.7065868263473054,0.7854291417165667,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110108,성동구립금호도서관,골목상권,0.9910179640718563,0.9960079840319361,core_80pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110109,금호삼성래미안아파트,골목상권,0.937125748502994,0.9570858283433133,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110110,상왕십리역 6번,골목상권,0.9790419161676647,0.9880239520958084,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110111,대현산장미원,골목상권,0.9700598802395209,0.9830339321357285,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110112,행당역 2번,골목상권,0.9880239520958084,0.9950099800399202,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110113,응봉산,골목상권,0.5898203592814372,0.6287425149700598,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110114,왕십리파출소,골목상권,0.9880239520958084,0.9930139720558883,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110115,상왕십리역 3번,골목상권,0.9820359281437125,0.9910179640718563,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110116,청계천박물관,골목상권,0.9910179640718563,0.9970059880239521,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110117,성동구보건소,골목상권,0.9910179640718563,0.9950099800399202,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110118,왕십리역 9번,골목상권,0.9670658682634731,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110119,마장지하차도,골목상권,1.0,1.0,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110120,서울숲카페거리,골목상권,0.9431137724550899,0.9510978043912175,core_80pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110121,한양대역 4번,골목상권,0.9461077844311377,0.9620758483033933,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110122,마장역 2번,골목상권,1.0,1.0,core_80pct_all_periods,0,0,0,0,0,2,1,1,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110123,마장역 3번,골목상권,1.0,1.0,core_80pct_all_periods,1,1,0,0,0,4,3,1,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110124,뚝섬역교차로,골목상권,0.9640718562874252,0.9700598802395209,core_80pct_all_periods,1,0,0,0,1,3,2,0,0,1,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110125,사근동살곶이상점가,골목상권,0.9970059880239521,0.999001996007984,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110126,서울숲역 1번,골목상권,0.9640718562874252,0.9700598802395209,core_80pct_all_periods,1,1,0,0,0,4,3,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110127,성수1가1동주민센터,골목상권,0.8952095808383234,0.9011976047904192,core_80pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110128,성원중학교,골목상권,0.5958083832335329,0.6117764471057884,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110129,성원어린이공원,골목상권,0.9640718562874252,0.9700598802395209,core_80pct_all_periods,0,0,0,0,0,2,1,0,0,1,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110130,답십리역 6번,골목상권,1.0,1.0,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110131,성수동카페거리,골목상권,0.9790419161676647,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110132,성수2가3동주민센터,골목상권,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110133,서울교통공사,골목상권,1.0,1.0,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110134,성수119안전센터,골목상권,0.3772455089820359,0.4590818363273453,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110135,성동세무서,골목상권,0.5958083832335329,0.6207584830339322,base_50pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110136,경수초등학교,골목상권,0.9850299401197605,0.9890219560878245,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110137,성수초등학교,골목상권,0.9850299401197605,0.9890219560878245,core_80pct_all_periods,0,0,0,0,0,5,5,0,0,0,5,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110138,송정체육공원,골목상권,0.6946107784431138,0.7155688622754491,base_50pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110139,자양4동주민센터,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110140,건대입구역 6번,골목상권,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110141,건대입구역 1번,골목상권,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110142,화양사거리,골목상권,0.9520958083832335,0.967065868263473,core_80pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110143,뚝섬유원지역 1번,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110144,어린이대공원역 4번,골목상권,0.9221556886227545,0.93812375249501,core_80pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110145,장안초등학교,골목상권,0.9101796407185628,0.9301397205588823,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110146,신자초등학교,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,0,0,0,0,0,4,4,0,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110147,능동우편취급국,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110148,어린이대공원역 3번,골목상권,0.9221556886227545,0.93812375249501,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110149,세종대학교,골목상권,0.9221556886227545,0.9491017964071856,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110150,중곡1동 마을마당,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110151,자양한강도서관,골목상권,0.4161676646706587,0.4441117764471058,exploration_25pct_all_periods,0,0,0,0,0,4,4,0,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110152,중곡어린이공원,골목상권,0.8802395209580839,0.9191616766467066,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110153,중곡1동주민센터,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110154,광진정말공원,골목상권,0.6407185628742516,0.653692614770459,base_50pct_all_periods,0,0,0,0,0,6,6,0,0,0,6,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110155,광진구청,골목상권,0.937125748502994,0.9520958083832335,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110156,군자역 5번,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110157,자양동우체국,골목상권,0.39221556886227543,0.41516966067864275,exploration_25pct_all_periods,0,0,0,0,0,4,4,0,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110158,중곡3동주민센터,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
